target,file_abs_path,check_id,check_name,severity,resource,guideline,error,stderr
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\idm\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\idm\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\gatling\Dockerfile,CKV_DOCKER_4,Ensure that COPY is used instead of ADD in Dockerfiles,,/docker\gatling\Dockerfile.ADD,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-copy-is-used-instead-of-add-in-dockerfiles,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\gatling\Dockerfile,CKV_DOCKER_7,Ensure the base image uses a non latest version tag,,/docker\gatling\Dockerfile.FROM,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-the-base-image-uses-a-non-latest-version-tag,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\gatling\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\gatling\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\gatling\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\gatling\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\amster\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\amster\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\amster\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\amster\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\util\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\util\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\ig\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\ig\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\ig\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\ig\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\am\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\am\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\forgeops-ui\Dockerfile,CKV_DOCKER_4,Ensure that COPY is used instead of ADD in Dockerfiles,,/cicd\forgeops-ui\Dockerfile.ADD,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-copy-is-used-instead-of-add-in-dockerfiles,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\forgeops-ui\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/cicd\forgeops-ui\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\forgeops-ui\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/cicd\forgeops-ui\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\python-test\Dockerfile,CKV_DOCKER_9,Ensure that APT isn't used,,/cicd\python-test\Dockerfile.RUN,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-docker-apt-is-not-used,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\python-test\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/cicd\python-test\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\python-test\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/cicd\python-test\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\forgeops-tests\Dockerfile,CKV_DOCKER_7,Ensure the base image uses a non latest version tag,,/docker\forgeops-tests\Dockerfile.FROM,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-the-base-image-uses-a-non-latest-version-tag,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\forgeops-tests\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\forgeops-tests\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\forgeops-tests\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\forgeops-tests\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\ds\cts\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\ds\cts\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\ds\idrepo\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\ds\idrepo\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\toolbox-docker\Dockerfile,CKV_DOCKER_4,Ensure that COPY is used instead of ADD in Dockerfiles,,/cicd\toolbox-docker\Dockerfile.ADD,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-copy-is-used-instead-of-add-in-dockerfiles,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\toolbox-docker\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/cicd\toolbox-docker\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\toolbox-docker\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/cicd\toolbox-docker\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\java-11\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\java-11\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\java-11\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\java-11\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\am-fbc\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/docker\am-fbc\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\docker\am-fbc\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/docker\am-fbc\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\forgeops-ui\app\lib\configs\ds-shared-repo.json,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cicd\forgeops-ui\app\lib\configs\smoke.json,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\cluster\pulumi\packages\prometheus\forgerock-metrics\values.yaml,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\config\cdk\amster\config\global\default-keystore.json,CKV_SECRET_6,Base64 High Entropy String,,40bc6bbcf0135b6e008a01d8cd2302bbde0c40a7,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\config\cdk\amster\config\global\default-keystore.json,CKV_SECRET_6,Base64 High Entropy String,,a2c13740a5f88353e367109ef5e47a2bf2a7a400,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\helm\forgerock-metrics\values.yaml,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\helm\openidm\values.yaml,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\amster\configmap.yaml,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\env\am-only\platform-config.yaml,CKV_SECRET_6,Base64 High Entropy String,,da19880411eca9df7c34f4f4690fb783e9c38d38,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\env\cdm\platform-config.yaml,CKV_SECRET_6,Base64 High Entropy String,,da19880411eca9df7c34f4f4690fb783e9c38d38,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\env\dev\platform-config.yaml,CKV_SECRET_6,Base64 High Entropy String,,da19880411eca9df7c34f4f4690fb783e9c38d38,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\env\openshift\platform-config.yaml,CKV_SECRET_6,Base64 High Entropy String,,da19880411eca9df7c34f4f4690fb783e9c38d38,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\idm\configmap.yaml,CKV_SECRET_6,Base64 High Entropy String,,aad8f23c2fa06d46c52ae4e06c8d4bdac6074b8f,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\ptavoni_forgeops,D:\CloudGuardAI\iac_subset\ptavoni_forgeops\kustomize\idm\configmap.yaml,CKV_SECRET_6,Base64 High Entropy String,,da506070b7d96b3dbfa777253a98bd7ea882b2f5,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box,D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box\aws\docker\front_end_bootstrap\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/aws\docker\front_end_bootstrap\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box,D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box\aws\docker\front_end_bootstrap\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/aws\docker\front_end_bootstrap\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box,D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box\deployed\projects\be-bucket-492598163938-us-west-2\config.global.yaml,CKV_SECRET_6,Base64 High Entropy String,,b2db7462b45837293cd84140972bc3286e5224d1,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box,D:\CloudGuardAI\iac_subset\sammck_cloud-dev-box\deployed\projects\be-bucket-492598163938-us-west-2\config.yaml,CKV_SECRET_6,Base64 High Entropy String,,b2db7462b45837293cd84140972bc3286e5224d1,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/secrets-policies/secrets-policy-index/git-secrets-6,,
D:\CloudGuardAI\iac_subset\sacloud_pulumi-sakuracloud,D:\CloudGuardAI\iac_subset\sacloud_pulumi-sakuracloud\Dockerfile,CKV_DOCKER_6,Ensure that LABEL maintainer is used instead of MAINTAINER (deprecated),,/Dockerfile.MAINTAINER,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-label-maintainer-is-used-instead-of-maintainer-deprecated,,
D:\CloudGuardAI\iac_subset\sacloud_pulumi-sakuracloud,D:\CloudGuardAI\iac_subset\sacloud_pulumi-sakuracloud\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\sacloud_pulumi-sakuracloud,D:\CloudGuardAI\iac_subset\sacloud_pulumi-sakuracloud\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\shraddhamkandpal_healthrecord-verifier,D:\CloudGuardAI\iac_subset\shraddhamkandpal_healthrecord-verifier\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\shraddhamkandpal_healthrecord-verifier,D:\CloudGuardAI\iac_subset\shraddhamkandpal_healthrecord-verifier\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\uncefact_project-traceability,D:\CloudGuardAI\iac_subset\uncefact_project-traceability\.github\workflows\pull_request.yaml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Pulumi),,,
D:\CloudGuardAI\iac_subset\uncefact_project-traceability,D:\CloudGuardAI\iac_subset\uncefact_project-traceability\.github\workflows\push.yaml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Pulumi),,,
D:\CloudGuardAI\iac_subset\uncefact_project-traceability,D:\CloudGuardAI\iac_subset\uncefact_project-traceability\api\openapi.json,CKV_OPENAPI_4,Ensure that the global security field has rules defined,,security,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/api-policies/openapi-policies/ensure-that-the-global-security-field-has-rules-defined,,
D:\CloudGuardAI\iac_subset\uncefact_project-traceability,D:\CloudGuardAI\iac_subset\uncefact_project-traceability\api\openapi.json,CKV_OPENAPI_21,Ensure that arrays have a maximum number of items,,paths,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/api-policies/openapi-policies/bc-openapi-21,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\examples\lambda-container-image\app\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/examples\lambda-container-image\app\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\examples\lambda-container-image\app\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/examples\lambda-container-image\app\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\.github\workflows\artifact-cleanup.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(cleanup),,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\.github\workflows\master.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(master),,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\.github\workflows\pr-automation.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(pr-automation),,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\.github\workflows\prerelease.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(prerelease),,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\.github\workflows\release.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(release),,,
D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws,D:\CloudGuardAI\iac_subset\wgarcia79_pulumi-aws\.github\workflows\update-bridge.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on,,,
D:\CloudGuardAI\iac_subset\lordabhi1_cdk-for-terraform,checkov_exit_2,"2025-10-01 11:54:26,569 [MainThread  ] [ERROR]  Exception traceback:
Traceback (most recent call last):
  File ""C:\Users\chava\AppData\Roaming\Python\Python311\site-packages\checkov\main.py"", line 532"
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\examples\azure-container-apps\node-app\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/examples\azure-container-apps\node-app\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\examples\azure-container-apps\node-app\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/examples\azure-container-apps\node-app\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\examples\docker-image\Dockerfile,CKV_DOCKER_7,Ensure the base image uses a non latest version tag,,/examples\docker-image\Dockerfile.FROM,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-the-base-image-uses-a-non-latest-version-tag
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\examples\docker-image\Dockerfile,CKV_DOCKER_2,Ensure that HEALTHCHECK instructions have been added to container images,,/examples\docker-image\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-healthcheck-instructions-have-been-added-to-container-images
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\examples\docker-image\Dockerfile,CKV_DOCKER_3,Ensure that a user for the container has been created,,/examples\docker-image\Dockerfile.,https://docs.prismacloud.io/en/enterprise-edition/policy-reference/docker-policies/docker-policy-index/ensure-that-a-user-for-the-container-has-been-created
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\auto-rebase.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Automatic Rebase),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\changelog.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Verify changelog),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\command-dispatch.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Command Dispatch for PR events),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\periodic-cover.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Periodically capture coverage),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\pr-comment.yaml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(New Pull Request),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\pr-tests-command.yaml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(dispatched-acceptance-test),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\pr-tests.yaml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Run Acceptance Tests from PR),
d:\\CloudGuardAI\iac_subset\pulumi_pulumi-yaml,d:\CloudGuardAI\iac_subset\pulumi_pulumi-yaml\.github\workflows\stage-test.yml,CKV2_GHA_1,Ensure top-level permissions are not set to write-all,,on(Test),
